status_code,response_time,response_length,header_count,cookie_count,redirect_count,framework_encoded,server_encoded,authentication,param_count,form_count,endpoint_count,depth,has_password_field,has_file_upload,has_search_form,label
200,604,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,222,1729,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
403,144,7339,6,1,1,1,2,1,1,0,6,3,1,1,1,Authentication
200,348,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
500,1280,452,3,3,0,5,4,0,1,0,8,3,0,1,1,Configuration
200,1026,3822,0,1,1,0,0,1,7,2,9,2,0,0,1,Header
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,222,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,212,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,426,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
200,197,1051,0,1,0,0,0,1,1,1,3,3,0,0,0,Authorization
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,748,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,336,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Safe
200,264,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,796,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,1006,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
500,1184,6379,1,1,0,3,4,0,0,2,2,2,0,1,0,Input Validation
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,206,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,985,6871,2,0,1,3,4,0,7,1,1,0,1,0,1,Header
302,880,2861,0,0,1,5,4,1,0,1,6,1,0,1,1,Header
200,227,1819,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
200,380,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,354,1000,0,1,0,0,0,1,5,0,3,3,0,0,0,Safe
403,140,8821,2,3,2,5,2,1,1,1,9,3,0,1,0,Header
200,202,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,696,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
302,1063,7279,2,3,0,0,4,0,1,2,7,3,0,1,0,Configuration
200,238,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Input Validation
200,194,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,214,1012,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
302,1769,6786,2,0,0,5,4,0,0,0,9,1,1,1,0,Header
200,180,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Information
200,348,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,178,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Information
200,239,2173,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
200,808,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,1912,2668,7,0,2,2,2,1,7,2,3,0,1,0,1,Authentication
200,364,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,221,1234,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,194,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,150,1000,0,1,0,0,0,1,0,0,0,0,0,0,0,Information
200,214,1012,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
200,246,1000,0,1,0,0,0,1,0,0,5,5,0,0,0,Information
200,198,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,328,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Safe
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,490,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
200,178,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Safe
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,806,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,408,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
403,223,626,0,4,1,3,4,1,7,0,3,3,0,0,0,Session
200,227,1816,0,1,0,0,0,1,13,1,3,3,1,0,0,Authorization
200,402,1000,0,1,0,0,0,1,3,0,3,3,0,0,0,Input Validation
200,150,1000,0,1,0,0,0,1,0,0,0,0,0,0,0,Input Validation
200,210,1198,0,1,0,0,0,1,5,1,3,3,1,0,0,Safe
200,182,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Input Validation
200,188,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
302,162,9132,2,1,2,4,4,0,3,2,9,3,1,0,1,Header
200,150,1000,0,1,0,0,0,1,0,0,0,0,0,0,0,Input Validation
400,92,2006,6,0,2,2,3,1,3,0,3,2,1,0,1,Authentication
200,1989,7933,5,1,0,2,4,1,4,0,4,1,1,0,1,Input Validation
200,202,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,266,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,224,1786,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
200,204,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,188,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,422,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
200,194,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Safe
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,209,1174,0,1,0,0,0,1,5,1,3,3,1,0,0,Safe
200,198,1123,0,1,0,0,0,1,3,1,3,3,0,0,0,Safe
200,672,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,192,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,231,2017,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
200,205,1279,0,1,0,0,0,1,5,1,3,3,0,0,0,Input Validation
200,246,1000,0,1,0,0,0,1,0,0,5,5,0,0,0,Information
500,1609,3175,0,1,0,0,4,1,3,2,5,4,1,0,0,Header
200,406,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
200,346,1000,0,1,0,0,0,1,3,0,3,3,0,0,0,Input Validation
200,198,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,182,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Safe
200,470,6317,3,1,1,2,4,1,1,1,7,2,1,0,0,Session
403,1338,3042,1,1,0,1,0,1,6,2,3,4,1,1,1,Header
200,204,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
403,1512,302,7,2,0,5,4,1,1,1,6,2,1,1,1,Authentication
200,352,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,178,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Safe
200,396,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,247,1383,3,3,2,2,3,0,6,0,5,0,1,0,1,Input Validation
200,222,1723,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
200,244,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Input Validation
400,67,868,3,2,2,1,1,1,3,0,2,2,0,1,0,Configuration
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,214,1012,0,1,0,0,0,1,1,1,3,3,0,0,0,Authorization
200,212,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,199,1099,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
200,210,1423,0,1,0,0,0,1,5,1,3,3,0,0,0,Input Validation
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,330,1000,0,1,0,0,0,1,5,0,3,3,0,0,0,Safe
200,188,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,210,1204,0,1,0,0,0,1,5,1,3,3,1,0,0,Safe
200,412,1000,0,1,0,0,0,1,3,0,3,3,0,0,0,Input Validation
500,532,1649,6,0,0,5,4,1,6,1,5,4,1,0,1,Input Validation
500,988,4905,3,3,2,5,2,1,4,1,9,3,1,0,1,Configuration
200,346,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,828,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,210,1189,0,1,0,0,0,1,5,1,3,3,1,0,0,Authorization
200,209,1168,0,1,0,0,0,1,5,1,3,3,1,0,0,Authorization
200,730,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,198,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,186,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,210,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,203,1231,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
403,88,7794,2,0,0,5,0,0,1,0,2,2,1,1,1,Configuration
200,204,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,166,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Input Validation
302,1506,1091,0,3,2,2,1,0,2,0,5,4,1,0,0,Header
200,322,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,450,6831,0,1,2,5,3,1,0,1,8,1,1,0,1,Configuration
200,203,1222,0,1,0,0,0,1,5,1,3,3,0,0,0,Authorization
200,718,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
403,562,675,3,3,0,2,4,0,4,0,1,0,1,1,1,Configuration
302,96,1356,0,1,2,0,4,1,5,2,7,0,1,1,1,Authentication
200,214,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,199,1090,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
302,203,9575,3,1,0,2,4,1,0,2,5,1,1,0,1,Session
200,203,1213,0,1,0,0,0,1,5,1,3,3,0,0,0,Safe
200,238,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Information
403,470,9883,0,2,2,3,2,0,1,1,3,2,0,0,0,Session
200,796,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
403,1185,5562,0,0,2,1,0,0,1,0,8,1,0,1,0,Header
200,178,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Information
200,219,1171,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,205,1273,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,230,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
302,1069,6041,3,0,2,4,3,0,1,0,5,2,1,0,1,Configuration
200,197,1051,0,1,0,0,0,1,1,1,3,3,0,0,0,Authorization
200,1024,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,198,1072,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,219,1171,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
403,478,9599,0,0,1,2,2,0,0,2,2,3,0,0,1,Header
200,932,4861,7,3,1,1,3,1,2,0,8,2,0,1,0,Session
200,198,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,244,1000,0,1,0,0,0,1,0,0,5,5,0,0,0,Information
200,414,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
400,1185,2657,0,2,0,4,1,1,5,1,2,2,1,0,0,Authentication
400,912,9897,0,3,2,3,2,1,5,0,5,0,1,0,0,Session
200,197,1051,0,1,0,0,0,1,1,1,3,3,0,0,0,Authorization
200,696,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,466,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Safe
200,232,1969,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
200,200,1132,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,188,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,162,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Safe
200,205,1273,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,205,1273,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,204,1261,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,1818,2049,0,0,1,5,1,1,6,1,2,1,1,0,1,Configuration
200,194,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,372,1000,0,1,0,0,0,1,3,0,3,3,0,0,0,Input Validation
200,702,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
500,1280,452,3,3,0,5,4,0,1,0,8,3,0,1,1,Configuration
200,410,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
403,1027,5204,6,3,2,5,4,1,0,2,7,0,1,0,1,Authentication
200,252,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Input Validation
200,240,1000,0,1,0,0,0,1,0,0,5,5,0,0,0,Information
200,234,2044,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,202,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,356,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,1255,5088,2,1,2,3,3,0,4,2,3,4,0,0,0,Header
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,203,1222,0,1,0,0,0,1,5,1,3,3,0,0,0,Authorization
200,204,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,206,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Information
200,1912,2668,7,0,2,2,2,1,7,2,3,0,1,0,1,Authentication
200,197,1051,0,1,0,0,0,1,1,1,3,3,0,0,0,Authorization
200,342,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
500,1648,5529,1,2,0,5,1,0,1,0,9,0,1,0,1,Configuration
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,226,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,200,1147,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,573,2493,5,1,0,5,1,1,2,0,9,0,1,0,1,Authentication
200,214,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,774,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,198,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Information
200,338,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,202,1186,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,210,1189,0,1,0,0,0,1,5,1,3,3,1,0,0,Safe
302,614,8082,4,3,1,4,4,1,7,1,6,0,1,1,1,Session
200,370,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,868,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,213,1294,0,1,0,0,0,1,5,1,3,3,1,0,0,Input Validation
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,232,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,240,1000,0,1,0,0,0,1,0,0,5,5,0,0,0,Information
200,152,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Information
200,197,1057,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
400,1064,7500,2,2,2,3,0,1,3,2,1,3,1,1,1,Authentication
200,442,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Safe
302,1076,6569,3,2,0,3,0,1,4,2,3,4,0,0,1,Session
200,152,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Input Validation
200,412,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
302,1890,506,1,1,1,4,1,1,5,1,2,1,1,0,0,Header
200,219,1705,0,1,0,0,0,1,5,1,3,3,0,0,0,Input Validation
200,214,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,214,1012,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
400,866,1929,7,2,1,3,3,1,0,2,4,0,0,1,0,Session
200,418,1000,0,1,0,0,0,1,5,0,3,3,0,0,0,Input Validation
200,150,1000,0,1,0,0,0,1,0,0,0,0,0,0,0,Information
200,206,1321,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,214,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Information
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,230,1969,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
200,205,1279,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,212,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,184,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Information
400,670,902,1,0,0,3,3,1,2,1,7,0,0,0,0,Header
200,206,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Input Validation
200,328,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Safe
200,410,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
200,176,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Safe
200,226,1786,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
200,222,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,1067,1984,1,1,1,5,0,0,7,1,8,0,1,0,1,Session
200,213,1279,0,1,0,0,0,1,5,1,3,3,1,0,0,Input Validation
200,378,1000,0,1,0,0,0,1,3,0,3,3,0,0,0,Input Validation
200,204,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Information
200,432,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,1908,9271,3,4,1,2,2,0,6,2,1,1,0,1,0,Session
400,866,1929,7,2,1,3,3,1,0,2,4,0,0,1,0,Session
200,192,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
302,1538,6168,5,1,1,3,2,0,6,2,4,4,0,1,0,Session
200,198,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,198,1132,0,1,0,0,0,1,3,1,3,3,0,0,0,Safe
200,330,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,166,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Information
200,734,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,207,1339,0,1,0,0,0,1,5,1,3,3,0,0,0,Input Validation
200,166,1000,0,1,0,0,0,1,0,0,1,1,0,0,0,Information
200,400,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,232,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Safe
200,866,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
302,484,8675,1,1,1,5,3,0,0,2,4,0,0,0,1,Header
200,197,1051,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
200,342,1000,0,1,0,0,0,1,5,0,3,3,0,0,0,Safe
200,225,1771,0,1,0,0,0,1,13,1,3,3,1,0,0,Authorization
200,212,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,985,6871,2,0,1,3,4,0,7,1,1,0,1,0,1,Header
200,224,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Information
200,344,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
500,721,6416,4,2,0,5,4,1,3,0,4,2,1,1,0,Authentication
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,194,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,220,1201,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,272,1000,0,1,0,0,0,1,0,0,5,5,0,0,0,Information
200,199,1099,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
200,203,1222,0,1,0,0,0,1,5,1,3,3,0,0,0,Safe
200,202,1261,0,1,0,0,0,1,3,1,3,3,0,0,0,Input Validation
200,212,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Input Validation
200,217,1411,0,1,0,0,0,1,5,1,3,3,1,0,0,Input Validation
200,205,1351,0,1,0,0,0,1,3,1,3,3,0,0,0,Input Validation
200,202,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,854,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
200,224,1807,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
200,150,1000,0,1,0,0,0,1,0,0,0,0,0,0,0,Input Validation
200,188,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Information
200,209,1177,0,1,0,0,0,1,5,1,3,3,1,0,0,Authorization
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,200,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,237,2197,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
400,1906,1172,6,1,1,5,3,0,6,2,9,1,1,0,1,Session
200,252,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Input Validation
200,320,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Safe
200,213,1288,0,1,0,0,0,1,5,1,3,3,1,0,0,Input Validation
200,422,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
200,210,1180,0,1,0,0,0,1,5,1,3,3,1,0,0,Safe
200,180,1000,0,1,0,0,0,1,0,0,2,2,0,0,0,Input Validation
200,226,1867,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
200,210,1195,0,1,0,0,0,1,5,1,3,3,0,0,0,Safe
200,370,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,196,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,700,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,212,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,224,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Safe
302,1396,1691,3,1,2,4,4,0,5,2,8,3,0,0,0,Configuration
200,800,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Input Validation
400,870,1862,0,2,1,5,0,1,2,1,9,4,1,1,0,Input Validation
403,538,3076,7,3,2,1,0,1,3,0,9,1,1,0,1,Authentication
200,676,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,153,2845,3,4,1,4,1,0,6,1,9,1,0,1,0,Session
403,1777,6142,5,2,0,0,0,1,3,0,3,4,1,1,0,Authentication
200,380,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Input Validation
200,230,1984,0,1,0,0,0,1,13,1,3,3,1,0,0,Input Validation
403,1073,5772,2,4,1,5,2,1,0,2,9,4,1,0,0,Session
200,222,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Information
200,223,1711,0,1,0,0,0,1,13,1,3,3,1,0,0,Authorization
400,326,9231,0,2,0,2,0,0,5,1,6,2,0,1,0,Header
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,684,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,194,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,264,1000,0,1,0,0,0,1,1,0,3,3,0,0,0,Safe
200,214,1012,0,1,0,0,0,1,1,1,3,3,0,0,0,Safe
200,188,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Input Validation
200,224,1747,0,1,0,0,0,1,13,1,3,3,1,0,0,Authorization
200,216,1000,0,1,0,0,0,1,0,0,4,4,0,0,0,Safe
200,198,1129,0,1,0,0,0,1,3,1,3,3,0,0,0,Authorization
200,225,1756,0,1,0,0,0,1,13,1,3,3,1,0,0,Safe
200,726,1000,0,1,0,0,0,1,13,0,3,3,1,0,0,Safe
200,436,2258,5,4,1,3,4,0,0,1,6,0,1,0,1,Session
200,282,1000,0,1,0,0,0,1,3,0,3,3,0,0,0,Safe
400,1735,869,7,3,1,5,1,1,3,0,1,3,1,1,0,Authentication
200,71,8969,1,0,1,0,0,1,1,0,1,0,1,1,0,Header
200,464,1000,0,1,0,0,0,1,5,0,3,3,1,0,0,Input Validation
302,313,2941,0,4,2,5,2,0,3,0,5,0,0,0,0,Session
200,194,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,202,1201,0,1,0,0,0,1,1,1,3,3,0,0,0,Input Validation
200,198,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,192,1000,0,1,0,0,0,1,0,0,3,3,0,0,0,Safe
200,203,1219,0,1,0,0,0,1,5,1,3,3,0,0,0,Authorization
400,912,9897,0,3,2,3,2,1,5,0,5,0,1,0,0,Session
